"","sample_info$diet","sample_info$treatment","interaction","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000030750",0.620849109493695,0.0498213828319398,0.319628112298637,0.865007436189183,0.152629874990495,0.982134329189544,-0.067559160845707,0.284499858002072,0.397552298274394,0.669001890921803,-0.220189035836202,0.704481391541595,0.244922423283899,0.158191735183329,0.465111459120101
"ENSMUSG00000032777",0.346795465971076,0.00213943431566247,0.513581697963024,0.191488518961334,-0.748046793638617,0.996441407663838,-0.095652172295081,0.0224655836932548,-1.03712694810008,0.267433527533975,0.652394621343536,0.660601679407689,-0.289080154461463,0.034233011977261,-0.941474775804999
"ENSMUSG00000032743",0.0950038295526677,0.601611611514928,0.212736686770198,0.579360528128273,-0.187549355878039,0.986317599101698,0.0531212500792163,0.816038010739611,0.142715970309835,0.389943792239711,0.240670605957255,0.173205661487241,0.330265326187874,0.947604497104805,0.0895947202306185
"ENSMUSG00000000131",0.762350239894157,8.88092746700832e-06,0.0406660302072985,0.0423670203906,-0.690251970142246,0.542223075978199,0.479065295769777,0.00114674940431214,-0.990370496038132,0.00275960808151865,1.16931726591202,0.312638946001038,-0.300118525895886,8.28059364457179e-05,-1.46943579180791
"ENSMUSG00000042978",0.199059044725183,0.00397343786312755,0.566735952060734,0.242396910323047,0.755963561454799,0.9495559002733,0.169555687008677,0.0201458800286883,1.69249599722093,0.500253963928501,-0.586407874446122,0.539984467692975,0.936532435766132,0.0572276324452752,1.52294031021225
"ENSMUSG00000030722",0.846714361364437,0.324895307851843,0.804048538720771,0.947945073294327,-0.0999390549839227,0.98851952793853,0.0621463102630136,0.936872649262449,-0.106978406801267,0.82643675598113,0.162085365246936,0.9999769469249,-0.00703935181734456,0.806734492979817,-0.169124717064281
"ENSMUSG00000030727",0.677066062053169,0.0839664354400293,0.256586017634452,0.184273982386461,-0.928983271236711,0.675923105918177,-0.564850604264344,0.404642116571403,-0.747341783093836,0.749850914721376,0.364132666972367,0.949999415878002,0.181641488142875,0.964354203257559,-0.182491178829493
"ENSMUSG00000030733",0.886509886828569,0.176761776764463,0.46567400591764,0.964422360229082,0.125642856201578,0.97319041946243,-0.104952844246304,0.693542767048048,0.313290625695206,0.806655319941478,-0.230595700447881,0.920521079702011,0.187647769493628,0.444957768224913,0.418243469941509
"ENSMUSG00000073838",0.0950634661837017,0.395869114911547,0.670929710516957,0.793113575915369,-0.243913925746154,0.779624178233166,0.302751936104578,0.918291285413439,0.196364742192405,0.278475939704275,0.546665861850732,0.427144601724319,0.440278667938559,0.989184822573144,-0.106387193912173
"ENSMUSG00000032637",0.244092310097916,0.0156210132165374,0.0273030519889197,0.997258602981133,-0.0420753262992822,0.823893174654312,0.202292567095869,0.0597336889941262,-0.505804411020855,0.71922552720438,0.244367893395151,0.0859166876568395,-0.463729084721573,0.0108728899971697,-0.708096978116724
"ENSMUSG00000030738",0.552072236906461,0.00329496049488067,0.251180051048719,0.0219399549785131,-0.833800675870128,0.593012288266343,-0.382005940217575,0.0492486117684695,-0.751941876165697,0.225340417681853,0.451794735652553,0.975557390830797,0.0818587997044321,0.40752527767953,-0.369935935948121
"ENSMUSG00000030720",0.180571463479952,0.000700418423782738,0.0319570981473542,0.577405075743437,-0.334604291791842,0.906335577580724,0.209336092258428,0.00568223039602034,-0.843504679050658,0.240137779961092,0.54394038405027,0.0742768371613726,-0.508900387258816,0.00145514248734946,-1.05284077130909
"ENSMUSG00000066175",0.554673687101805,0.0334632788082389,0.214531850251863,0.88322310539127,0.310206276564814,0.551928906517986,-0.438096918374713,0.624694714584902,0.56155757429487,0.20424143492251,-0.748303194939528,0.960824319456594,0.251351297730056,0.0880934362144277,0.999654492669583
"ENSMUSG00000059772",0.341556522455027,0.000665940541814356,0.00671958859236201,0.86405797211731,0.179060557681931,0.456475249343487,-0.2946660475296,0.0100391280014398,1.15775835875039,0.143711784002294,-0.473726605211531,0.0470095423295631,0.978697801068461,0.000481501539972728,1.45242440627999
"ENSMUSG00000063065",0.789940868779995,0.00276195848580096,0.796672815353729,0.136434281254483,-0.59822845822912,0.999999906399644,-0.00201516311433708,0.0691310742910657,-0.67586950668228,0.137925554546361,0.596213295114783,0.981119017555587,-0.0776410484531604,0.0699489727115812,-0.673854343567943
"ENSMUSG00000030703",0.561401545202495,0.962255490190056,0.98673723095652,0.999995972358843,-0.0144367847514775,0.976375180983911,-0.245896031837504,0.968003789490503,-0.271158758029149,0.979854495133088,-0.231459247086027,0.972215694262277,-0.256721973277672,0.999963630950946,-0.0252627261916447
"ENSMUSG00000042675",0.840204001369377,7.80919374612192e-06,0.000618125608228796,0.422152832521705,0.392375321776379,0.0286818546589064,-0.562905941804187,0.00215377616063483,1.60561937563388,0.00120073663353948,-0.955281263580566,0.050437984355341,1.2132440538575,6.13717543951342e-06,2.16852531743807
"ENSMUSG00000030697",0.0604353260872155,0.518106044250649,0.00487801253346809,0.291482659083132,0.258631850442431,0.00876250244267474,0.584603482931891,0.772810896278445,0.129274493232872,0.268535752879183,0.325971632489459,0.815446272832911,-0.12935735720956,0.0588970993017446,-0.455328989699019
"ENSMUSG00000030689",0.718754072448094,0.00182327374759654,0.108152964871227,0.497467015327274,-0.369968283842703,0.781953692621617,0.308351929122261,0.0466891857955721,-0.669409426093028,0.121798270676271,0.678320212964964,0.48132919243335,-0.299441142250325,0.00708459484064772,-0.977761355215289
"ENSMUSG00000042606",0.0274762651285851,0.00281897202381906,0.847645447659833,0.127195397525126,-1.02378596762422,0.41828246891004,-0.759065494716277,0.00336264361323546,-1.50937829364485,0.863959765339049,0.264720472907947,0.286058517457752,-0.485592326020626,0.0773420798965554,-0.750312798928573
"ENSMUSG00000030685",0.724688849598309,0.000470684729870232,0.136549734655834,0.234104274484974,-0.474617846922698,0.827493718609425,0.264900495238133,0.0192243044721413,-0.72836009022815,0.0520120669123947,0.739518342160831,0.539430325170643,-0.253742243305452,0.00339378340838359,-0.993260585466284
"ENSMUSG00000030683",0.2995022050829,0.368834959243363,0.0111415369551623,0.531999282109262,-0.871481185674885,0.0576179943915567,-1.4231676063791,0.999575514868054,-0.0880827706245934,0.510167032288571,-0.551686420704211,0.593704415226007,0.783398415050292,0.0701257114159525,1.3350848357545
"ENSMUSG00000030682",0.47414162358425,0.0892276374798504,0.171386069062049,0.993086556430985,-0.0475860989143582,0.443222673587346,0.308332498738597,0.870632694942718,-0.131797844751184,0.310154503714259,0.355918597652955,0.959231654903691,-0.0842117458368258,0.14152221848364,-0.44013034348978
"ENSMUSG00000030678",0.834520542569086,0.915521213946296,0.261076341538495,0.876344292743226,-0.253411822333175,0.765878935383235,-0.322113782768607,0.999848445684186,-0.0271446348267742,0.995740748778747,-0.068701960435432,0.905516809053661,0.226267187506401,0.804976897539315,0.294969147941833
"ENSMUSG00000045165",0.00783779875152795,0.354527652209008,0.463322052105558,0.998913626283011,-0.133322791760847,0.397540846452297,-1.06717773650478,0.0538539335857169,-1.54206837276551,0.474970735221177,-0.933854944743938,0.07052858003355,-1.40874558100466,0.632288154428979,-0.474890636260724
"ENSMUSG00000042502",0.815798357580299,0.546965834623579,0.475295146901795,0.999794755935425,0.0191916151973005,0.984802054802988,0.0838150755023082,0.929759071724208,-0.133974865400074,0.993019718181656,0.0646234603050079,0.901517917268114,-0.153166480597374,0.77769498664625,-0.217789940902382
"ENSMUSG00000042492",0.30914291587858,0.0160320657830511,0.662222779013447,0.412096188125694,-0.72279385460485,0.972816274887722,-0.232916858803746,0.07499894941707,-1.05883057176796,0.658866976907068,0.489876995801104,0.719168086039208,-0.336036717163108,0.160439124223514,-0.825913712964212
"ENSMUSG00000054716",0.0366576281260281,0.281557897445272,0.0365163627314195,0.841570843954315,-0.183641818725823,0.999999998986244,-0.000330213202524409,0.11718251901337,0.724188079386007,0.842225261451833,0.183311605523299,0.0245019599660371,0.90782989811183,0.116894614816179,0.724518292588532
"ENSMUSG00000049091",0.868551628393817,9.55823532832444e-05,0.0929226802068236,0.120857407013853,0.933349521058163,0.668461146020155,-0.297280621340343,0.0082638203390969,2.01586596021689,0.013384815455057,-1.23063014239851,0.527422374724634,1.08251643915873,0.000815671483136216,2.31314658155723
"ENSMUSG00000108806",0.0088321424900424,0.993802841808081,0.371326471130447,0.911900939816033,0.287938696745803,0.0608443214099735,2.06286201532855,0.190999755668552,1.26121659879116,0.194498925836969,1.77492331858275,0.484396122917395,0.973277902045353,0.9158111061637,-0.801645416537396
"ENSMUSG00000047371",0.255531659746885,0.629581478750399,0.719405777547482,0.928596945261456,-0.18458337220981,0.938039906491897,0.200110487640056,0.961070773317996,0.167225344710673,0.64654147197658,0.384693859849866,0.699001035158735,0.351808716920483,0.999734740574253,-0.0328851429293829
"ENSMUSG00000030823",0.669399616847749,0.0075561115746405,0.798883069100517,0.23714318496314,-0.573402178943342,0.960031833862584,0.186286208212616,0.286268540194213,-0.543326782135893,0.103875681858221,0.759688387155958,0.999282133478312,0.030075396807449,0.129433967079588,-0.729612990348509
"ENSMUSG00000078580",0.47455189295802,0.85130154663787,0.464247197419554,0.908705371012642,-0.217171524749546,0.999999290963641,-0.0043493733074248,0.98019315741012,0.141789874565639,0.913113557552875,0.212822151442121,0.724546265534268,0.358961399315186,0.978305070433225,0.146139247873064
"ENSMUSG00000045757",0.479382996840595,0.0541492093244704,0.071991455375503,0.999539330925362,-0.0197493863893272,0.277264725233774,0.397766038788723,0.774858976147383,-0.1674593270821,0.235519132317151,0.41751542517805,0.82982599296762,-0.147709940692773,0.0528808152700845,-0.565225365870823
"ENSMUSG00000045251",0.475546365057309,0.0685581349639829,0.372080026243489,0.883026051837793,-0.318102541430912,0.999128879845704,0.0660519766837592,0.267826771132811,-0.71361879249355,0.82295849555058,0.384154518114671,0.655772484963027,-0.395516251062638,0.218205184361736,-0.779670769177309
"ENSMUSG00000048921",0.597737048299911,0.22889839725012,0.930025659183211,0.843457262886397,-0.371769160284454,0.988488164820264,-0.155273903017901,0.596647063618753,-0.538744848942779,0.95696364407051,0.216495257266552,0.969885795222855,-0.166975688658325,0.780037556938033,-0.383470945924877
"ENSMUSG00000086502",0.732070956972235,0.338779051079192,0.21234779497812,0.99601621638764,0.0717612136206029,0.656432236084204,0.425542582472868,0.968497971674249,-0.136021422130214,0.782216801571011,0.353781368852265,0.906063127816468,-0.207782635750816,0.397985457976497,-0.561564004603082
"ENSMUSG00000108465",0.0455731014427203,0.719432976895682,0.413726626177264,0.828965117629838,0.280136066253281,0.186863252013908,0.837848700796195,0.312876168385552,0.669219534898516,0.591142116163277,0.557712634542913,0.784303724098437,0.389083468645234,0.986574265911836,-0.168629165897679
"ENSMUSG00000030822",0.898911632828575,0.0119046943221525,0.511448494481969,0.443194963320361,0.298735430017934,0.94069540469925,-0.0964808904780901,0.261032811220745,0.384392007684484,0.196028731920191,-0.395216320496024,0.980124044437139,0.08565657766655,0.101520013093954,0.480872898162574
"ENSMUSG00000042423",0.180094750853374,0.0436297220222626,0.555120306822624,0.68126039241354,-0.27586634773948,0.941026215733903,-0.145388517576491,0.0911542717763285,-0.562401677447198,0.943034535268224,0.130477830162988,0.507120107541284,-0.286535329707719,0.237853427652513,-0.417013159870707
"ENSMUSG00000053877",0.373994928508712,1.73148869245352e-05,0.231199999440818,0.0177254878859123,-1.08167748235151,0.99533878593617,0.1154564895375,0.00080772566216536,-1.38937933069638,0.011067984943345,1.19713397188901,0.445496356383938,-0.307701848344868,0.000508951180582695,-1.50483582023388
"ENSMUSG00000107023",0.00453746874330169,0.00125441018436143,0.144889534167103,0.365929454316147,1.07133270964654,0.0167542305764183,-1.04701248471616,0.972320876773397,0.208322872724942,0.000564972712900902,-2.1183451943627,0.606765535840889,-0.8630098369216,0.00700099681106758,1.2553353574411
"ENSMUSG00000030815",0.000725008056503161,0.0358341764558461,0.194175096445215,0.0849672163730505,0.460420701887493,0.00620743028627313,0.770621985747874,0.00161826899333506,0.95452783031419,0.559960513263308,0.310201283860382,0.232757650005648,0.494107128426697,0.909718215192661,0.183905844566316
"ENSMUSG00000057176",0.584321566678597,0.648385386641738,0.011053021919252,0.125811823809362,-0.744492983339498,0.387405227092515,-0.554179335003392,0.999891149732629,0.0276019664545549,0.88630558392926,0.190313648336106,0.111946096242494,0.772094949794053,0.354433820968553,0.581781301457947
"ENSMUSG00000030816",0.879946937905006,0.00876716236925799,0.389037026425429,0.469262651102458,-0.389508519508976,0.881751057344589,0.240315929010812,0.228313852212686,-0.503912418340009,0.160367326017576,0.629824448519787,0.95365475886491,-0.114403898831033,0.0634006807966394,-0.74422834735082
"ENSMUSG00000045639",0.802629125742035,0.896271800584597,0.165128080711814,0.681624605568597,-0.310039518008178,0.83047024607608,-0.240425653037637,0.999761511230423,0.026764243367661,0.992574876578278,0.0696138649705417,0.630684458534021,0.336803761375839,0.786857049196831,0.267189896405298
"ENSMUSG00000042340",0.0944567782076902,0.276192657881838,0.769058815880464,0.934853405877152,0.196585833813242,0.725781612395118,0.372103508724357,0.210026119736627,0.853440746231416,0.966699807586665,0.175517674911115,0.478095369341044,0.656854912418174,0.746914654810811,0.481337237507059
"ENSMUSG00000030811",0.481304991442963,0.000914799736927691,0.635171371758434,0.0933689775461987,-1.15711264014207,0.998246170477437,-0.113293470532375,0.0180478830123264,-1.40314243727781,0.125950002531603,1.04381916960969,0.829009678017646,-0.246029797135745,0.0252316290426015,-1.28984896674544
"ENSMUSG00000043964",0.394316280720212,0.883442346076056,0.0120850877943738,0.268704704495952,0.392243362787914,0.0787876924282623,0.575682727444464,0.954621342578367,0.0962138993118532,0.885948816258527,0.18343936465655,0.527835654422655,-0.296029463476061,0.193208199112779,-0.479468828132611
"ENSMUSG00000042289",0.0497718300052129,0.0326128676752069,0.875238319809936,0.32403222047243,0.759750077026637,0.399175499781464,0.675383894367036,0.0281992953702563,1.89410723361676,0.998655030155654,-0.0843661826596016,0.524232606158388,1.13435715659013,0.437516497466516,1.21872333924973
"ENSMUSG00000030806",0.825150905088452,0.00825229769040352,0.339968356511299,0.496974272419246,0.807134327905505,0.948771574284239,-0.214433425964074,0.142166851437297,1.66001326996697,0.239151959208746,-1.02156775386958,0.827819371652036,0.852878942061466,0.0534626804840725,1.87444669593105
"ENSMUSG00000030805",0.173114563576128,0.433639954922452,0.926015808050076,0.919301757010563,-0.140062063639187,0.709107152243608,-0.229822175455078,0.418783486696155,-0.325629936089909,0.970539269459516,-0.0897601118158909,0.783309317806673,-0.185567872450722,0.957606913023691,-0.0958077606348314
"ENSMUSG00000096145",0.0822762684806786,0.000249073476362911,0.656594978635331,0.0388601086849316,0.979409141230633,0.756775953374403,0.257023414376925,0.00144873098948117,2.06824450458095,0.22852920701031,-0.722385726853708,0.389999433249123,1.08883536335032,0.010824278322631,1.81122109020403
"ENSMUSG00000030801",0.0379996945871473,0.544331919681876,0.60095754911327,0.999916030913648,0.0131794851373901,0.622531140930634,0.291593962325794,0.215792307816753,0.525145704737826,0.658635256301929,0.278414477188404,0.237378613902823,0.511966219600436,0.846356271971116,0.233551742412032
"ENSMUSG00000030800",0.604549880782807,0.130918183265644,0.754360979629219,0.545895983304406,-0.775012907118114,0.998782335991621,0.117421618764606,0.874388110446685,-0.481337087172774,0.46063549753766,0.89243452588272,0.930993258734965,0.29367581994534,0.804617429469896,-0.59875870593738
"ENSMUSG00000070371",0.0667255208844792,0.00173799415965047,0.0492009528718186,0.666087576160595,0.303806918765894,0.99944955253856,-0.0268891353962947,0.00467744636228484,1.59369818222333,0.598393790477887,-0.330696054162189,0.0467421041150903,1.28989126345744,0.00371026821837905,1.62058731761963
"ENSMUSG00000030793",0.00357796251085526,0.202162533487791,0.350047632184245,0.993608240747569,-0.295454371365937,0.340774336245923,-1.3302888243082,0.0190367695420955,-1.9755902648883,0.47634874443804,-1.03483445294226,0.0318915571354951,-1.68013589352236,0.395210709663633,-0.645301440580102
"ENSMUSG00000062944",0.958861903287445,0.399034874743241,0.187716264543984,0.413683412065995,0.329377636817498,0.786219256464396,0.185224399040881,0.93793995565644,0.111063589109678,0.91410192459137,-0.144153237776617,0.74591027231264,-0.21831404770782,0.983387650721305,-0.0741608099312028
"ENSMUSG00000030780",0.100843517886212,0.825389443022723,0.744599311191552,0.999836805071684,-0.0174391111520683,0.753330002313255,0.25142389407062,0.523125198302907,0.363977346423416,0.710465291191632,0.268863005222688,0.479590005442544,0.381416457575484,0.978700381641982,0.112553452352796
"ENSMUSG00000030844",0.00443046532076649,0.152085427313266,0.991943012297095,0.71990511737239,-0.643456909845884,0.131862843036717,-1.16445520688309,0.0171744735922482,-1.49122340201741,0.589868792293305,-0.520998297037207,0.12857434691166,-0.847766492171522,0.711579662040769,-0.326768195134315
"ENSMUSG00000030846",0.0345020093054612,0.802649704658156,0.444653061835815,0.882064180455882,0.153827495469539,0.168739552504638,0.517809287927905,0.303092562378217,0.414954983956514,0.485965175536945,0.363981792458365,0.706298058511546,0.261127488486975,0.981449993668105,-0.10285430397139
"ENSMUSG00000042105",0.257466412379469,0.563907229610986,0.46682626998589,0.999496980478666,-0.0352693553604655,0.542046233078,-0.383221180210367,0.975332781883997,-0.127919354733735,0.607555209831381,-0.347951824849902,0.989940497526139,-0.0926499993732699,0.782135614016322,0.255301825476632
"ENSMUSG00000048170",0.00402826758773625,0.256045553563715,0.36639227950456,0.465712803614236,0.348565308266806,0.348575267619037,-0.318419235069728,0.438751766413756,-0.288857381094567,0.0255363112296358,-0.666984543336534,0.0360908754696382,-0.637422689361373,0.997993278363163,0.029561853975161
"ENSMUSG00000108720",0.256434250501063,0.565233536547353,0.190255104809154,0.527374541455798,-1.29098189867557,0.309378827176893,-1.52775060951847,0.607288668020066,-1.20516055116766,0.97476583424335,-0.236768710842901,0.99908265621841,0.0858213475079015,0.944656643242435,0.322590058350803
"ENSMUSG00000055319",0.0750745133895475,0.136242321485026,0.0708100138724094,0.993647677790042,0.0607090361435574,0.999995805773477,0.00513510599037541,0.106197533823996,-0.475451187914545,0.995129473535093,-0.055573930153182,0.0659923570409088,-0.536160224058102,0.102025101132367,-0.48058629390492
"ENSMUSG00000042055",0.0557595222978802,0.573203405248289,0.346642851533407,0.699054595039797,-0.263318876535359,0.181494256503096,-0.478258020239672,0.281043458053759,-0.424299190762472,0.722348920158893,-0.214939143704314,0.865487349222297,-0.160980314227114,0.992118413235204,0.0539588294772002
"ENSMUSG00000030849",0.000158091073916998,0.336575596746734,0.283024198742288,0.999770051781305,0.0338420491723634,0.0699217906746608,-0.792530824364121,0.00362434653080845,-1.09590706165605,0.0595914678465218,-0.826372873536484,0.00304914376277632,-1.12974911082841,0.468055828021791,-0.303376237291925
"ENSMUSG00000030850",0.0341178920196516,0.0221752113367,0.184957518651282,0.848302061508192,-0.26568602273637,0.91102971325885,-0.219268306531437,0.0163258740994755,-0.891228073457241,0.998676277008377,0.0464177162049323,0.0790882596400817,-0.625542050720871,0.0594344633688241,-0.671959766925803
"ENSMUSG00000063179",0.139365584578728,0.23022599268086,0.0903274062076816,0.978756502158476,-0.118520273787593,0.998026011248569,-0.053925274268871,0.235384492805179,0.816653556377431,0.996190709466767,0.0645949995187216,0.122601629224626,0.935173830165024,0.177833416482309,0.870578830646302
"ENSMUSG00000040167",0.0115211844048724,0.0276366108013753,0.00606466009185255,0.952698413462898,-0.345456788106536,0.00307025032457509,-1.68082197701942,0.989880072338289,-0.211229566465612,0.00887179219875567,-1.33536518891289,0.996212574898486,0.134227221640924,0.00569858155232694,1.46959241055381
"ENSMUSG00000066979",0.229244531215159,0.00675310451525361,0.0713917203172419,0.838130487969418,-0.149149171971826,0.152205181859334,0.502592460662621,0.567473746620654,-0.228830688609378,0.0325384906689888,0.651741632634447,0.962101765639353,-0.0796815166375523,0.0124327386660359,-0.731423149272
"ENSMUSG00000030934",0.134743204373058,0.00107962023112687,0.356510458298692,0.182193702068529,0.980293524868214,0.970114806397179,0.15503585187646,0.00594176445809869,3.38303657636154,0.356005075641457,-0.825257672991754,0.315719038174456,2.40274305149332,0.0145876849702172,3.22800072448508
"ENSMUSG00000030946",0.00178973837097952,0.000537556144629134,0.978763487648226,0.0334712731340013,0.897450208604218,0.0727282002164104,0.74182129933101,0.000177126179902953,2.83041776651357,0.976773310105397,-0.155628909273208,0.0780764339982569,1.93296755790935,0.0360734215362349,2.08859646718256
"ENSMUSG00000030956",0.253332890120288,0.00603279020474466,0.855448575478265,0.193395171389547,-0.915960990830608,0.892853234380592,-0.376057011574431,0.0330546444167525,-1.19842979352075,0.518088186619304,0.539903979256176,0.768679830195669,-0.282468802690145,0.124181934892813,-0.822372781946322
"ENSMUSG00000030960",0.26209681016277,0.0869070772911737,0.697382486006146,0.422287108402666,-0.441060004451486,0.947360796240071,0.190147086633496,0.965077446844981,-0.146068921225308,0.191447220685541,0.631207091084983,0.693462158533054,0.294991083226178,0.746175219329397,-0.336216007858804
"ENSMUSG00000030965",0.233614394043986,0.153677812376203,0.342802398533042,0.982397012115628,-0.068978950437395,0.423899831131543,0.337586528367372,0.997704984060724,-0.0348729560633613,0.253296289827646,0.406565478804767,0.997693594830475,0.0341059943740335,0.331735200696697,-0.372459484430733
"ENSMUSG00000039990",0.819056483886278,0.940031511438592,0.968902127041366,0.999993370576381,-0.00800652973995323,0.99736604705806,0.060597296717918,0.999497154585467,0.0344524011772065,0.996163989901594,0.0686038264578711,0.999053600480674,0.0424589309171597,0.999793169159033,-0.0261448955407115
"ENSMUSG00000030979",0.584068136765272,0.0101167560946051,0.929707200793258,0.229568764657881,1.05387317958871,0.986935167070928,0.12982702734355,0.106032208961355,1.4630038481908,0.37230657329316,-0.924046152245164,0.966981672456535,0.40913066860209,0.187403272396688,1.33317682084725
"ENSMUSG00000030983",0.275089711739421,0.00957425892220904,0.17184770236958,0.712735665364043,0.278046764366647,0.996474918753403,-0.0493902755515067,0.0482847872166967,0.922136488863719,0.587301880936362,-0.327437039918153,0.304478759298874,0.644089724497072,0.0319504561550042,0.971526764415226
"ENSMUSG00000030986",0.130852907542693,0.0510234394823013,0.25352508722428,0.912616088214549,-0.207738843986587,0.242193775834838,0.902441283244711,0.982703151907215,-0.119769976564506,0.0791019076621791,1.1101801272313,0.991307865780072,0.0879688674220817,0.132736644644549,-1.02221125980922
"ENSMUSG00000058325",0.435133101293679,0.00062438533815641,0.0738282211834562,0.382836931020391,-0.516569540816854,0.859450603808271,0.3324827731532,0.012426137673141,-0.950566377137701,0.110777618389956,0.849052313970054,0.259405341507973,-0.433996836320847,0.00251110100314134,-1.2830491502909
"ENSMUSG00000073805",0.0132779903113014,0.53141292462948,0.421149046645027,0.999152779437863,-0.377276645278059,0.0891746641786256,-2.76603149563498,0.4513697187842,-2.15273741072949,0.112992359054539,-2.38875485035692,0.526131733734702,-1.77546076545143,0.731297807645222,0.613294084905491
"ENSMUSG00000041836",0.00351981308560177,0.00312269658205385,0.236619402889229,0.412584210932881,-1.76471268443542,0.434034596224644,-1.73877260537938,0.000874645191692336,-3.06380148621356,0.999975800047929,0.0259400790560331,0.021701436119057,-1.29908880177815,0.0200305134844625,-1.32502888083418
"ENSMUSG00000031004",0.121564035146102,0.0237456155325698,0.483090397053882,0.600420009066929,-2.49761167295495,0.914570180104506,-1.76280034532248,0.0443917264069474,-3.55943948474108,0.927226148858977,0.734811327632472,0.37350679659545,-1.06182781178612,0.145843398745589,-1.79663913941859
"ENSMUSG00000054612",0.538840858504084,0.0955708930517415,0.00672381713160542,0.780231344276085,-0.314269131338469,0.329251072588905,-0.537098465768522,0.357376661380128,0.825851642791507,0.849589172603275,-0.222829334430053,0.0753363223566089,1.14012077412998,0.0155729617815675,1.36295010856003
"ENSMUSG00000040139",0.0334710135835435,0.000275728764799557,0.0242389970654329,0.450685682677182,1.33041908873715,0.0171459920581249,-1.23355949654501,0.389682145793615,1.50567160355659,0.000796382121287631,-2.56397858528215,0.999438098563,0.17525251481944,0.000634437028757318,2.73923110010159
"ENSMUSG00000031068",0.0438888956728633,0.154713822519067,0.741371655759181,0.579768329017091,-0.260807422040654,0.570417471823103,0.322939055261553,0.960053619268025,0.112715301241122,0.0812404999196508,0.583746477302208,0.316159455125817,0.373522723281776,0.84477093530448,-0.210223754020432
"ENSMUSG00000041775",0.635143797706228,0.0016749104946684,0.138674755715776,0.425360823288453,0.443301255328645,0.871089291084975,-0.174483228527257,0.0376317886519136,1.02570234170654,0.133935721849967,-0.617784483855902,0.491815558699722,0.582401086377893,0.00821640398204571,1.20018557023379
"ENSMUSG00000041769",0.0185840308509758,0.454690189013035,0.729324739506594,0.990918970795262,-0.059661340632685,0.194675270256378,0.520773763391173,0.569738274353065,0.302175798440077,0.118438759506296,0.580435104023858,0.404459525448467,0.361837139072762,0.857553224513852,-0.218597964951096
"ENSMUSG00000078566",0.0561528295406148,0.00155106848170463,0.924787731320081,0.0606657494272201,1.38317836864186,0.447139832125837,0.600555051260187,0.00379313895961408,3.77239024476523,0.614307877839239,-0.78262331738167,0.524075448269547,2.38921187612338,0.078183570118179,3.17183519350505
"ENSMUSG00000025478",0.277690411310997,0.054722623300794,0.258070812744776,0.918730988363226,0.657803482988885,0.393814851062739,-0.95189945565714,0.906515572562653,0.703872429281415,0.149436040661045,-1.60970293864603,0.999984420765091,0.0460689462925296,0.140833287311966,1.65577188493855
"ENSMUSG00000083626",0.745800542366055,0.0236393308107213,0.185284601026967,0.858158652808288,0.405731701977382,0.877194484797514,-0.300440057645865,0.228303551699148,1.40168514042469,0.44096409231347,-0.706171759623247,0.628408549984826,0.99595343844731,0.0620993968047439,1.70212519807056
"ENSMUSG00000066129",0.53877961298574,0.0843475943584884,0.102042230701934,0.999843224123439,0.104952143550285,0.370111514084143,-1.36028430184777,0.826430261960486,2.35206597010444,0.334013790887584,-1.46523644539806,0.861334312783036,2.24711382655416,0.0932340084061287,3.71235027195222
"ENSMUSG00000086742",0.0032690140449467,0.045065983640644,0.150144220772594,0.964937594182557,-1.32871698384428,0.532805645499778,-2.44162602949068,0.00534455559897873,-3.79124355340131,0.802502460933406,-1.11290904564641,0.0138357804671863,-2.46252656955703,0.0807992187261993,-1.34961752391062
"ENSMUSG00000025474",0.998526664540669,0.000310343751628964,0.848499196352264,0.0314918033875048,-0.586082045952773,0.999063458875157,0.0320762157884623,0.0239380694039423,-0.607466805405784,0.0240646937987954,0.618158261741236,0.999007889405684,-0.0213847594530109,0.018243782711161,-0.639543021194247
"ENSMUSG00000025470",0.027350378832946,0.619390131001604,0.339385866307073,0.986184652215946,0.0691264053312596,0.740134167409193,-0.190525255459409,0.20314668482479,-0.364086855513311,0.541320217689489,-0.259651660790668,0.114522118246801,-0.433213260844571,0.72084855055596,-0.173561600053903
"ENSMUSG00000025466",0.582277823247533,4.89860501118342e-06,0.0246835360211261,0.0381829544641644,1.03779702445369,0.179755964697103,-0.4515957960814,0.0024809146695649,1.97001332864886,0.000506347657860839,-1.48939282053509,0.542841128766638,0.932216304195168,3.90495312573291e-05,2.42160912473026
"ENSMUSG00000025464",0.866870342151125,0.000220279302053397,0.0411226216736866,0.316457953301617,0.318158240035424,0.488353516405218,-0.215243536820195,0.014882837871579,0.702602234183082,0.024115347947974,-0.53340177685562,0.360052683331244,0.384443994147657,0.000791435400563922,0.917845771003277
