,X1,X2,X3,X4,Y1,Y2,Y3,Y4
ENSMUSG00000063179,217.2902505,304.5934366,310.4481451,325.8225648,205.6628565,258.7087406,276.9776718,278.470872
ENSMUSG00000108883,22.80206332,27.05557746,24.83585161,28.77928017,11.98036057,31.3874575,22.87721183,20.46271583
ENSMUSG00000040167,118.0342101,96.87642253,108.3746252,137.7294122,144.7626903,129.3543703,166.6768291,105.8723123
ENSMUSG00000030861,993.9017012,962.6549014,833.1299313,603.3370521,1033.306099,1027.225882,872.6022227,952.8508111
ENSMUSG00000066979,1298.376311,1309.140845,1390.80769,1355.709662,1360.769288,1287.836892,1210.041097,1185.058152
ENSMUSG00000040125,2174.243802,2322.415859,1770.118879,1204.618441,1756.121187,2166.685702,2515.676258,1986.662802
ENSMUSG00000030862,30.84985037,58.47495774,73.37865249,69.89253756,37.93780848,43.75221348,43.30329382,90.74769629
ENSMUSG00000030930,643.8229643,682.4987605,623.154095,515.9713802,672.8969189,635.3582305,660.9880133,652.1378567
ENSMUSG00000109555,32.19114822,54.11115493,38.38267976,45.22458312,42.92962539,41.84994333,33.49877447,32.02859869
ENSMUSG00000030934,1360.076012,1319.613972,1412.256835,1228.258564,1665.27012,1405.777642,1248.442131,1411.037709
ENSMUSG00000030946,289.720334,267.0647324,267.549856,386.4646194,299.5090143,244.4417144,241.8448108,257.1184728
ENSMUSG00000030956,682.7206018,555.0757183,503.4904463,568.3907834,619.9836597,619.1889342,691.2186146,568.5076268
ENSMUSG00000030960,205.2185699,217.3173803,270.936563,236.40123,235.6137579,212.1031219,223.8698586,283.8089717
ENSMUSG00000110159,24.14336116,30.54661972,53.05841026,101.755312,74.87725358,88.45556203,36.76694759,48.04289804
ENSMUSG00000030965,414.4610333,499.2190422,330.7683874,366.9358222,436.2847976,506.9549953,419.9602458,526.6925118
ENSMUSG00000097595,10.73038274,20.07349296,9.031218768,18.50096582,18.96890424,19.02270151,5.719302958,12.45556616
ENSMUSG00000030967,1243.3831,1395.544141,1399.838909,1880.931525,1913.862602,1654.023896,1405.314441,1587.195002
ENSMUSG00000085663,10.73038274,8.727605633,5.64451173,16.44530295,7.986907049,10.46248583,6.536346238,16.01429935
ENSMUSG00000030970,395.6828635,397.1060563,441.4008173,629.032838,477.2176962,465.105052,371.7546923,456.4075313
ENSMUSG00000039990,460.0651599,434.6347605,347.7019226,308.3494304,365.4009975,467.9584572,398.7171205,449.290065
ENSMUSG00000030981,10.73038274,8.727605633,18.06243754,17.47313439,8.98527043,13.31589106,4.902259678,2.669049891
ENSMUSG00000030979,391.65897,360.4501127,430.1117938,384.4089566,363.4042707,353.8222481,382.3762549,377.2257179
ENSMUSG00000030983,1028.775445,950.4362535,943.7623613,1093.612646,1013.338832,918.796483,919.990733,1018.687375
ENSMUSG00000030986,658.5772406,689.480845,580.2558058,571.4742777,650.9329245,700.0354157,575.1984689,790.0387677
ENSMUSG00000053111,85.84306191,82.91225352,85.7965783,89.42133481,60.90016625,83.69988665,80.07024141,70.28498046
ENSMUSG00000054555,75.11267917,63.71152112,42.89828915,33.91843734,39.93453525,58.01923961,66.99754894,55.16036441
ENSMUSG00000030994,91.20825328,63.71152112,80.15206657,92.50482912,67.88870992,87.50442696,101.3133667,86.29927981
ENSMUSG00000058325,504.3279887,446.8534084,365.7643601,247.7073758,397.3486257,418.4994333,461.629453,414.5924164
ENSMUSG00000073805,179.7339109,160.5879437,174.9798636,105.8666378,182.7004987,230.1746883,180.5665648,194.840642
ENSMUSG00000041836,532.4952434,463.4358591,463.9788642,475.8859542,354.4190003,465.105052,506.5668334,488.43613
ENSMUSG00000031004,9.389084897,20.94625352,39.51158211,26.7236173,32.94599158,30.43632242,40.03512071,51.60163122
ENSMUSG00000110027,68.40618996,106.4767887,123.0503557,207.6219498,122.7986959,177.8622591,129.9098815,106.7619956
ENSMUSG00000109792,24.14336116,14.83692958,27.0936563,26.7236173,10.98199719,18.07156644,27.77947151,14.23493275
ENSMUSG00000054612,21.46076548,20.07349296,16.93353519,7.194820043,16.97217748,19.97383659,27.77947151,9.786516267
ENSMUSG00000010476,64.38229643,21.81901408,63.21853138,79.14302047,66.89034654,56.11696946,40.85216399,47.15321474
ENSMUSG00000040139,30.84985037,41.01974648,38.38267976,69.89253756,40.93289863,42.8010784,43.30329382,42.70479825
ENSMUSG00000031068,1683.328792,1557.004845,1695.611324,1419.435211,1931.833142,1440.018504,1384.071316,1457.30124
ENSMUSG00000091002,218.6315483,188.5162817,219.0070551,155.2025466,222.635034,196.8849607,181.3836081,257.1184728
ENSMUSG00000041775,434.5805009,567.2943662,570.0956847,731.8159815,408.3306229,513.6129408,564.5769063,577.4044597
ENSMUSG00000041769,984.5126163,1043.821634,1057.781498,1102.863129,1213.011508,1006.30091,943.6849881,1052.49534
ENSMUSG00000078566,1503.594881,1448.782535,1397.581104,856.1835851,1646.301215,1348.709537,1309.720377,1402.140876
ENSMUSG00000056856,551.2734132,478.2727887,463.9788642,399.8264281,375.3846313,485.0788886,579.2836853,560.5004771
ENSMUSG00000025478,854.4067256,1030.730225,976.5005293,1293.011945,751.767626,931.161239,869.3340496,943.9539781
ENSMUSG00000015981,3072.913357,3323.472225,3418.316304,3501.821698,3435.368394,2995.124353,2959.330759,3145.030455
ENSMUSG00000015980,128.7645929,148.3692958,139.9838909,156.2303781,104.828155,119.8430195,125.0076218,108.5413622
ENSMUSG00000060260,352.7613325,281.0289014,334.1550944,372.0749793,379.3780848,332.8972765,325.1832253,343.4177526
ENSMUSG00000025477,1094.499039,1028.984704,1114.226615,1612.667521,1046.284823,1127.095065,1063.79035,1023.135792
ENSMUSG00000041309,327.2766735,359.5773521,502.361544,606.4205464,342.4386397,380.4540302,363.5842595,326.51377
ENSMUSG00000049571,108.6451252,105.6040282,115.1480393,115.1171207,73.8788902,103.6737232,112.7519726,95.19611278
ENSMUSG00000025475,1235.335313,1067.386169,1095.035276,1096.696141,1043.289733,1088.098527,1124.251553,1139.684303
ENSMUSG00000066129,1826.847661,1567.477972,1805.114851,1721.617653,1254.94277,1683.509084,1813.836081,1626.341067
ENSMUSG00000086742,8.047787054,19.20073239,23.70694927,24.66795443,25.95744791,27.58291719,18.79199543,27.58018221
ENSMUSG00000073795,10.73038274,17.45521127,23.70694927,26.7236173,13.97708734,13.31589106,13.88973576,15.12461605
ENSMUSG00000025473,91.20825328,67.20256338,80.15206657,45.22458312,59.90180287,82.74875158,69.44867878,75.62308024
ENSMUSG00000025474,671.990219,660.6797465,728.1420132,633.1441637,661.9149217,683.8661194,629.1233254,682.3870888
ENSMUSG00000025470,273.6247598,274.0468169,316.0926569,404.9655853,244.5990284,297.7052787,278.6117584,285.5883383
ENSMUSG00000025468,2885.131659,3049.425408,3948.900406,4506.01301,3340.523873,3157.768451,3002.634053,3287.379782
ENSMUSG00000025466,394.3415657,391.8694929,444.7875243,617.7266922,451.2602483,473.6652677,337.4388745,379.0050845
ENSMUSG00000025465,779.2940464,859.6691549,969.7271152,957.9388971,896.5303163,698.1331455,747.5946009,802.4943339
ENSMUSG00000025464,135.4710821,104.7312676,128.6948674,164.4530295,133.7806931,100.820318,126.6417084,132.5628112
ENSMUSG00000039018,327.2766735,385.760169,390.6002117,418.3273939,343.4370031,398.5255967,344.792264,394.1297006
ENSMUSG00000045733,1867.086597,1915.709437,1963.16118,1592.110892,1720.180106,1950.77804,1884.101803,1892.356373
ENSMUSG00000060314,445.3108837,447.726169,442.5297196,322.7390705,418.3142567,424.2062437,468.1657993,383.453501
ENSMUSG00000025481,6.706489212,15.70969014,10.16012111,15.41747152,16.97217748,6.657945529,10.62156264,8.89683297
ENSMUSG00000025484,465.4303513,531.5111831,576.8690988,666.0347697,587.0376681,506.0038602,480.4214485,527.5821951
ENSMUSG00000025485,995.242999,1223.61031,1210.183315,1179.950487,933.4697614,1091.903067,992.7075848,1061.392173
ENSMUSG00000025486,1156.19874,1251.538648,1272.272944,1187.145307,1223.993505,1126.14393,1064.607393,979.54131
ENSMUSG00000025487,1871.11049,1818.833014,1927.036305,2429.793512,2054.631838,1733.919243,1709.254541,1760.683245
ENSMUSG00000083396,41.58023311,51.49287324,41.7693868,42.14108882,26.95581129,34.24086272,26.96242823,39.14606507
ENSMUSG00000025488,8.047787054,10.47312676,10.16012111,16.44530295,9.983633811,11.41362091,7.353389517,11.56588286
ENSMUSG00000038745,16.09557411,8.727605633,14.6757305,13.36180865,19.96726762,16.16929629,14.70677903,8.89683297
ENSMUSG00000062031,124.7406993,96.87642253,121.9214534,169.5921867,127.7905128,116.9896143,98.86223685,97.86516267
ENSMUSG00000060591,160.9557411,130.0413239,139.9838909,137.7294122,174.7135917,158.8395576,127.4587516,137.0112277
ENSMUSG00000025491,28.16725469,23.56453521,34.99597273,23.640123,10.98199719,14.26702613,29.41355807,17.79366594
ENSMUSG00000025492,100.5973382,142.2599718,154.6596214,302.1824418,166.7266846,145.5236666,105.3985831,177.9366594
ENSMUSG00000055629,1746.369791,2049.241803,2400.046388,2497.630386,1508.527069,1994.530254,1937.209616,1886.12859
ENSMUSG00000054065,14.75427627,6.109323943,3.386707038,46.25241456,0.998363381,3.804540302,8.987476077,3.558733188
ENSMUSG00000025494,17.43687195,20.07349296,15.80463284,21.58446013,11.98036057,16.16929629,30.23060135,15.12461605
ENSMUSG00000025495,1027.434147,925.1261971,1058.910401,1249.843025,920.4910374,920.6987532,977.1837625,918.1531625
ENSMUSG00000038650,682.7206018,647.588338,842.1611501,995.9686602,862.5859613,681.9638492,669.9754894,705.5188545
ENSMUSG00000110275,20.11946764,21.81901408,20.32024223,61.66988608,12.97872395,18.07156644,13.88973576,10.67619956
ENSMUSG00000025499,2309.714885,2794.579324,3290.750339,4057.878504,3386.448589,3088.335591,2791.019843,2841.648451
ENSMUSG00000038637,81.81916839,65.45704225,69.99194545,89.42133481,52.9132592,89.40669711,84.97250109,82.74054662
ENSMUSG00000038618,9.389084897,17.45521127,31.60926569,33.91843734,21.96399438,35.1919978,24.51129839,23.13176572
ENSMUSG00000038611,952.3214681,913.7803098,982.145041,979.5233572,899.5254064,949.2328055,982.9030655,870.9999477
ENSMUSG00000025498,34.8737439,46.25630986,30.48036334,83.25434621,47.92144229,31.3874575,29.41355807,41.81511496
ENSMUSG00000058886,918.789022,1042.076113,1140.191369,1358.793157,1075.237361,1016.763396,1015.584797,1070.289006
ENSMUSG00000025505,509.6931801,517.5470141,483.1702041,495.4147515,409.3289863,485.0788886,481.2384918,498.2226463
ENSMUSG00000025504,42.92153096,44.51078873,65.47633607,90.44916625,41.93126201,50.41015901,39.21807743,55.16036441
ENSMUSG00000086844,71.08878565,52.3656338,85.7965783,120.2562779,37.93780848,86.55329188,77.61911157,65.83656398
ENSMUSG00000025503,1604.192219,1590.169746,1895.427039,2267.396145,1955.793864,1752.941944,1679.02394,1749.117362
ENSMUSG00000051007,439.9456923,533.2567042,603.9627551,692.758387,538.1178624,585.8992066,499.2134439,557.8314272
ENSMUSG00000060240,4691.859853,4775.745803,5663.70307,6643.902394,5142.569776,4656.75733,4630.184266,4513.363366
ENSMUSG00000019082,3417.626902,3734.542451,3848.428097,4193.552253,3220.720268,3426.939677,3471.616895,3549.836355
ENSMUSG00000025507,14.75427627,41.89250704,42.89828915,60.64205464,28.95253805,28.53405227,44.93738038,30.2492321
ENSMUSG00000025508,1841.601938,1991.639606,2668.725146,4328.198171,2358.134306,2206.633375,2151.274955,2189.510594
ENSMUSG00000025509,406.4132462,358.7045915,422.2094774,554.0011433,463.2406088,368.0892743,424.0454622,350.535219
ENSMUSG00000048200,54.99321154,43.63802817,72.24975014,72.97603186,31.9476282,43.75221348,50.65668334,39.14606507
ENSMUSG00000073787,13.41297842,27.05557746,39.51158211,39.05759452,19.96726762,38.04540302,42.48625054,20.46271583
ENSMUSG00000025510,489.5737125,541.9843098,501.2326416,567.3629519,498.1833272,371.8938146,414.2409428,423.4892494
ENSMUSG00000038489,340.689652,388.3784507,597.189341,762.6509245,450.2618849,432.7664594,373.3887788,434.1654489
ENSMUSG00000025511,270.9421642,260.9554084,284.4833912,419.3552253,293.5188341,233.9792286,281.0628882,243.7732234
ENSMUSG00000025512,1294.352418,1193.936451,1344.522694,1279.650136,1252.946043,1205.088141,1188.797972,1135.235887
ENSMUSG00000002957,4023.893527,4259.071549,4508.83597,4299.418891,4485.646671,4104.147851,4117.89813,4222.436927
ENSMUSG00000097170,16.09557411,8.727605633,2.257804692,7.194820043,8.98527043,13.31589106,13.07269248,10.67619956
ENSMUSG00000048191,30.84985037,34.03766197,22.57804692,230.2342414,0,32.33859257,48.2055535,24.91113232
ENSMUSG00000025139,2678.571791,2559.806732,2307.476395,2131.722395,2593.748064,2598.501027,2757.521069,2496.451331
ENSMUSG00000092536,56.33450938,37.52870422,28.22255865,70.92036899,49.91816906,34.24086272,30.23060135,41.81511496
ENSMUSG00000053046,3248.623374,3126.228338,3097.708037,2275.618796,2669.623681,3183.449098,3364.584226,2685.06419
ENSMUSG00000025147,583.4645614,617.9144788,686.3726264,861.3227422,666.9067386,664.8434179,639.744888,608.5433751
ENSMUSG00000037887,2788.558214,3194.303662,3445.40996,3994.152955,3696.9396,3541.075887,3457.72716,3267.80675
ENSMUSG00000045777,300.4507167,358.7045915,386.0846023,794.513699,358.4124538,352.8711131,313.7446194,315.8375704
ENSMUSG00000007891,4714.661916,4889.204676,5419.860163,6359.193086,7280.065775,4788.965106,5077.923983,4904.824016
ENSMUSG00000018819,56.33450938,73.31188732,95.95669941,117.1727836,53.91162258,72.28626575,78.43615485,94.30642948
ENSMUSG00000037772,508.3518823,528.8929014,635.5720208,845.9052707,613.9934794,531.6845073,470.6169291,538.2583947
ENSMUSG00000000031,5.36519137,5.23656338,24.83585161,17.47313439,6.988543668,7.609080605,6.536346238,14.23493275
ENSMUSG00000048583,1044.871019,1103.169352,1249.694897,1216.952419,1472.585987,907.3828621,1020.487056,1096.979505
ENSMUSG00000000214,265.5769728,260.0826479,269.8076607,339.1843734,406.3338961,466.0561871,227.1380318,549.8242775
ENSMUSG00000059277,68.40618996,121.3137183,128.6948674,155.2025466,91.84943106,124.5986949,118.4712756,145.9080607
ENSMUSG00000037706,4848.7917,4719.016366,5679.507703,5723.99326,6074.042811,4971.58304,4955.367491,5076.532892
ENSMUSG00000045752,655.8946449,652.8249014,784.5871305,1182.00615,642.9460174,739.0319538,672.4266192,708.1879044
ENSMUSG00000009545,6.706489212,10.47312676,3.386707038,16.44530295,12.97872395,11.41362091,18.79199543,14.23493275
ENSMUSG00000101609,1323.86097,1456.63738,1421.288054,2553.133284,2357.135943,1420.044668,1322.79307,1508.902872
ENSMUSG00000037664,193.1468893,185.0252394,237.0694927,296.0154532,278.5433833,186.4224748,171.5790887,234.8763904
ENSMUSG00000059119,2725.517216,2422.783324,2656.30722,2853.260063,2708.559853,2475.804602,2536.10234,2448.408433
ENSMUSG00000010755,933.5432983,974.8735493,1065.683815,1265.260496,987.3813839,981.571398,954.3065507,911.0356961
ENSMUSG00000010751,18.77816979,21.81901408,36.12487507,28.77928017,27.95417467,28.53405227,22.87721183,44.48416485
ENSMUSG00000037613,25.48465901,21.81901408,18.06243754,26.7236173,8.98527043,26.63178212,35.13286103,34.69764858
ENSMUSG00000037606,438.6043945,424.1616338,450.4320361,363.8523279,337.4468228,365.235869,493.4941409,394.1297006
ENSMUSG00000048965,140.8362734,162.3334648,155.7885237,219.955927,197.6759495,135.0611807,194.4563006,146.797744
ENSMUSG00000031090,101.938636,102.9857465,117.405844,77.0873576,97.83961135,112.2339389,89.05771749,98.75484596
ENSMUSG00000058454,504.3279887,435.5075211,609.6072668,474.8581228,476.2193328,534.5379125,631.5744552,542.7068112
ENSMUSG00000037541,2584.680942,2086.770507,1808.501558,1313.568573,1711.194835,2265.60375,2359.620992,1975.096919
ENSMUSG00000031078,2544.442007,2437.620253,2590.830884,2067.996847,2230.343793,2449.17282,2444.593493,2338.087704
ENSMUSG00000037519,721.6182392,637.9879718,492.2014229,457.3849884,550.098223,714.3024418,768.8377262,730.4299868
ENSMUSG00000031077,67.06489212,52.3656338,59.83182434,67.83687469,49.91816906,43.75221348,44.1203371,49.82226463
ENSMUSG00000031075,59.01710506,75.05740845,54.18731261,60.64205464,54.90998596,64.67718514,58.01007286,70.28498046
ENSMUSG00000031074,17.43687195,33.16490141,19.19133988,34.94626878,26.95581129,19.02270151,21.24312527,20.46271583
ENSMUSG00000031072,366.174311,333.3945352,325.1238756,343.2956992,235.6137579,321.4836556,347.2433939,311.3891539
ENSMUSG00000070348,740.396409,768.9020563,668.3101888,417.2995625,653.9280146,673.4036335,612.7824598,664.5934228
ENSMUSG00000048677,87.18435975,90.76709859,103.8590158,113.0614578,66.89034654,92.26010233,67.81459222,85.40959651
ENSMUSG00000109305,9.389084897,6.982084507,18.06243754,18.50096582,5.990180287,17.12043136,5.719302958,10.67619956
ENSMUSG00000031070,17.43687195,15.70969014,22.57804692,57.55856034,20.965631,17.12043136,12.2556492,14.23493275
ENSMUSG00000040653,250.8226965,253.9733239,266.4209537,212.761107,351.4239102,242.5394443,257.3686331,287.3677049
ENSMUSG00000040624,252.1639944,201.6076901,249.4874185,251.8187015,181.7021354,188.324745,271.2583689,328.2931366
ENSMUSG00000040675,297.768121,224.2994648,230.2960786,273.4031616,255.5810256,229.2235532,256.5515898,219.7517744
ENSMUSG00000038587,508.3518823,453.8354929,489.9436182,346.3791935,590.0327582,428.010784,615.2335896,479.5392971
ENSMUSG00000075327,218.6315483,234.7725915,199.8157152,127.4510979,244.5990284,234.9303637,226.3209885,252.6700563
ENSMUSG00000095123,272.283462,262.7009296,275.4521724,249.7630386,171.7185016,240.6371741,267.1731525,238.4351236
ENSMUSG00000019763,486.8911168,427.652676,486.5569111,530.3610203,435.2864342,548.8049386,432.215895,533.8099782
ENSMUSG00000085687,53.6519137,41.89250704,34.99597273,99.69964916,39.93453525,47.55675378,43.30329382,46.26353144
ENSMUSG00000061759,335.3244606,358.7045915,353.3464343,425.5222139,430.2946173,384.2585705,332.5366148,389.6812841
ENSMUSG00000019768,59.01710506,59.34771831,60.96072668,37.00193165,75.87561697,51.36129408,33.49877447,47.15321474
ENSMUSG00000096054,7064.615736,6163.435098,5422.117968,4269.61178,4788.150776,6484.838946,7187.529732,6203.76163
ENSMUSG00000093189,4.023893527,16.5824507,4.515609384,11.30614578,16.97217748,8.560215681,11.43860592,9.786516267
ENSMUSG00000019772,460.0651599,562.9305634,475.2678877,348.4348563,460.2455187,418.4994333,451.0078904,461.7456311
ENSMUSG00000019773,32.19114822,34.91042253,31.60926569,48.30807743,34.94271834,23.77837689,37.58399087,23.13176572
ENSMUSG00000019774,99.25604034,108.2223099,90.31218768,101.755312,104.828155,96.06464264,138.0803143,129.0040781
ENSMUSG00000019775,1545.175114,1344.051268,1299.3666,1358.793157,1887.905154,1482.819583,1407.765571,1410.148026
ENSMUSG00000000766,6.706489212,13.09140845,18.06243754,9.250482912,14.97545072,9.511350756,11.43860592,28.4698655
ENSMUSG00000064065,1606.874815,1644.280901,1292.593186,943.549257,1573.420689,1639.75687,1706.803411,1472.425856
ENSMUSG00000015202,85.84306191,84.65777464,65.47633607,132.5902551,99.83633811,73.23740082,122.556492,81.85086332
ENSMUSG00000019796,3023.285337,2927.238929,2815.482451,1921.016951,2907.234166,2897.15744,2996.097707,2685.953874
ENSMUSG00000019795,3437.74637,3203.031267,3028.844994,2550.049789,3421.391307,3304.243253,3252.649297,3123.678056
ENSMUSG00000040034,73.77138133,68.9480845,68.86304311,81.19868334,97.83961135,75.13967097,75.98502501,76.51276354
ENSMUSG00000040021,612.973114,493.1097183,416.5649657,259.0135215,510.1636878,526.9288319,403.6193802,395.0193839
ENSMUSG00000019794,276.3073555,167.5700282,181.7532777,178.8426696,226.6284875,225.4190129,213.248296,249.1113232
ENSMUSG00000040006,265.5769728,218.1901408,241.585102,205.5662869,211.6530368,229.2235532,228.7721183,234.8763904
ENSMUSG00000015757,756.4919831,668.5345915,593.802634,673.2295897,602.0131188,695.2797403,676.5118356,750.8927026
ENSMUSG00000015755,937.5671918,974.8735493,886.1883416,690.7027241,948.4452121,987.2782085,966.5621999,927.9396787
ENSMUSG00000047712,438.6043945,457.3265352,380.4400906,267.236173,377.3813581,372.8449496,414.2409428,398.578117
ENSMUSG00000015305,1122.666294,1042.948873,1062.297108,718.4541728,1077.234088,1052.906529,1159.384414,1099.648555
ENSMUSG00000060487,52.31061585,38.40146479,28.22255865,27.75144874,43.92798877,60.87264484,40.85216399,48.93258133
ENSMUSG00000019790,1613.581304,1545.658958,1206.796608,878.7958766,1453.617083,1529.425202,1503.359635,1397.69246
ENSMUSG00000050994,13.41297842,22.69177465,14.6757305,22.61229156,18.96890424,24.72951197,26.14538495,21.35239913
ENSMUSG00000019832,14.75427627,14.83692958,24.83585161,23.640123,39.93453525,25.68064704,26.14538495,44.48416485
ENSMUSG00000019828,1018.045062,976.6190704,1003.594186,1138.83723,1148.117888,1104.267823,1156.933284,1176.161319
ENSMUSG00000090112,615.6557097,584.7495774,462.8499619,385.436788,533.1260455,637.2605007,607.0631568,560.5004771
ENSMUSG00000047648,101.938636,144.8782535,97.08560176,80.1708519,186.6939523,113.185074,158.5063963,136.1215444
ENSMUSG00000055493,662.6011341,636.2424507,588.1581223,431.6892026,635.9574738,603.970773,718.1810429,633.4545074
ENSMUSG00000019820,764.5397702,728.7550704,611.8650715,571.4742777,605.008209,699.0842806,829.2989289,790.0387677
ENSMUSG00000078348,612.973114,625.7693239,894.090658,834.5991249,631.9640203,646.7718514,551.5042138,604.0949586
ENSMUSG00000019817,383.6111829,236.5181127,208.846934,121.2841093,298.510651,273.9269018,290.0503643,296.2645379
ENSMUSG00000019814,207.9011656,225.1722253,234.811688,172.675681,242.6023016,203.5429062,225.5039452,258.0081561
ENSMUSG00000062866,494.9389038,442.4896056,426.7250868,362.8244964,450.2618849,408.0369474,419.1432025,500.8916962
ENSMUSG00000019810,649.1881557,715.6636619,690.8882357,578.6690977,833.6334232,762.8103306,699.3890474,722.4228371
ENSMUSG00000019809,297.768121,346.4859436,273.1943677,263.1248473,293.5188341,262.5132809,299.0378404,338.0796528
ENSMUSG00000019808,97.91474249,65.45704225,68.86304311,45.22458312,43.92798877,64.67718514,52.2907699,77.40244684
ENSMUSG00000019806,710.8878565,676.3894366,652.505556,679.3965783,904.5172233,715.2535769,765.5695531,736.6577699
ENSMUSG00000015501,3689.910364,3435.185577,2919.341467,2465.767612,3115.892113,3729.400631,3315.561629,3111.222489
ENSMUSG00000097300,8.047787054,25.31005634,18.06243754,8.222651477,11.98036057,19.97383659,23.69425511,26.69049891
ENSMUSG00000039116,38.89763743,48.00183098,55.31621495,41.11325739,48.91980568,39.94767318,53.92485646,56.05004771
ENSMUSG00000019868,659.9185385,672.0256338,717.9818921,746.2056216,782.7168908,674.3547686,591.5393345,634.3441907
ENSMUSG00000019865,84.50176407,72.43912676,34.99597273,25.69578587,57.90507611,35.1919978,39.21807743,60.49846419
ENSMUSG00000093798,37.55633959,31.41938028,32.73816803,59.61422321,45.92471553,32.33859257,31.86468791,21.35239913
ENSMUSG00000039910,729.6660263,733.9916338,832.001029,770.873576,726.8085415,739.0319538,649.5494074,862.9927981
ENSMUSG00000039891,24.14336116,34.91042253,20.32024223,19.52879726,34.94271834,24.72951197,23.69425511,30.2492321
ENSMUSG00000039879,423.8501182,362.1956338,252.8741255,96.61615486,331.4566425,386.1608407,372.5717355,333.6312364
ENSMUSG00000078453,152.907954,126.5502817,130.9526721,164.4530295,162.7332311,161.6929629,150.3359635,164.5914099
ENSMUSG00000019854,548.5908175,591.7316619,611.8650715,582.7804234,569.0671272,671.5013634,603.7949837,599.6465422
ENSMUSG00000071392,22.80206332,6.982084507,11.28902346,12.33397722,9.983633811,19.97383659,12.2556492,7.117466376
ENSMUSG00000059554,329.9592692,385.760169,450.4320361,456.357157,379.3780848,381.4051653,405.2534667,394.1297006
ENSMUSG00000096977,30.84985037,9.600366197,28.22255865,29.8071116,13.97708734,10.46248583,7.353389517,7.117466376
ENSMUSG00000039835,450.676075,362.1956338,370.2799695,288.8206331,379.3780848,330.9950063,350.511567,387.9019175
ENSMUSG00000019853,42.92153096,67.20256338,53.05841026,66.80904325,61.89852963,42.8010784,62.91233254,80.07149673
ENSMUSG00000019852,1900.619043,1903.490789,1730.607296,1818.233808,2428.019743,2263.70148,2073.655844,1995.559635
ENSMUSG00000111474,14.75427627,15.70969014,21.44914457,15.41747152,15.9738141,18.07156644,21.24312527,25.80081561
ENSMUSG00000019851,83.16046623,82.91225352,65.47633607,79.14302047,119.8036057,86.55329188,66.99754894,97.86516267
ENSMUSG00000019850,83.16046623,100.3674648,66.60523841,46.25241456,46.92307891,68.48172544,122.556492,79.18181343
ENSMUSG00000020009,210.5837613,226.0449859,219.0070551,260.041353,286.5302904,232.0769585,232.0402914,197.5096919
ENSMUSG00000020007,4.023893527,14.83692958,5.64451173,6.166988608,4.991816906,14.26702613,11.43860592,21.35239913
ENSMUSG00000050473,142.1775713,128.2958028,119.6636487,100.7274806,159.738141,138.865721,138.8973576,170.819193
ENSMUSG00000020003,388.9763743,399.724338,406.4048446,420.3830568,373.3879045,378.5517601,409.3386831,471.5321474
ENSMUSG00000071369,696.1335802,707.8088169,591.5448293,565.3072891,659.9181949,659.1366074,680.597052,594.3084424
ENSMUSG00000019996,1944.881871,1625.080169,1565.787554,1128.558915,1236.972229,1673.997733,1747.655575,1571.180702
ENSMUSG00000037608,2183.632887,2080.661183,1736.251808,1573.609926,2117.528731,2149.565271,2016.462814,2016.912034
ENSMUSG00000019990,694.7922824,738.3554366,554.2910519,388.5202823,712.8314541,615.3843939,619.318806,655.6965899
ENSMUSG00000019986,4237.159884,4252.962225,4044.857106,4822.585091,4585.48301,4184.043198,4193.066111,4491.121283
ENSMUSG00000111227,13.41297842,17.45521127,7.902316422,22.61229156,38.93617186,23.77837689,20.42608199,23.13176572
ENSMUSG00000019982,18.77816979,6.109323943,9.031218768,11.30614578,7.986907049,13.31589106,24.51129839,15.12461605
ENSMUSG00000019977,937.5671918,796.8303943,801.5206657,806.8476762,812.6677922,879.7999449,842.3716214,758.8998523
ENSMUSG00000019970,2207.776249,1373.725127,1122.128932,747.233453,2754.484569,971.1089122,1574.4424,1543.60052
ENSMUSG00000104090,26.82595685,70.69360563,54.18731261,49.33590886,38.93617186,66.57945529,53.92485646,53.38099782
ENSMUSG00000037490,79.1365727,82.03949295,69.99194545,34.94626878,97.83961135,59.92150976,77.61911157,54.27068112
ENSMUSG00000071359,1040.847126,1001.056366,964.0826035,733.8716443,906.5139501,1022.470206,948.5872477,1031.142941
ENSMUSG00000010461,65.72359428,40.14698591,22.57804692,16.44530295,17.97054086,62.77491499,68.6316355,49.82226463
ENSMUSG00000061983,1673.939707,1907.854591,2588.573079,4534.79229,2418.036109,2170.490243,2149.640869,2140.578013
ENSMUSG00000037455,292.4029296,289.756507,305.9325358,232.2899042,254.5826622,295.8030085,285.1481046,292.7058047
ENSMUSG00000019998,2042.796614,1961.965746,1710.287054,1212.841093,2243.322517,1955.533715,1835.079206,1817.622976
ENSMUSG00000020000,154.2492519,151.860338,159.1752308,91.47699768,169.7217748,122.6964248,145.4337038,178.8263427
ENSMUSG00000087400,18.77816979,27.92833803,46.28499619,18.50096582,25.95744791,21.87610674,21.24312527,31.13891539
ENSMUSG00000019997,399.706757,481.763831,389.4713094,205.5662869,449.2635215,340.5063571,323.5491388,419.0408329
ENSMUSG00000037370,100.5973382,77.67569014,77.89426187,55.50289747,89.8527043,83.69988665,92.32589061,102.3135792
ENSMUSG00000019989,10.73038274,9.600366197,11.28902346,1.027831435,10.98199719,3.804540302,22.87721183,11.56588286
