,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5
ENSMUSG00000026116,357.6112886,282.3332892,310.7005708,446.0163759,508.7627397,443.399171,640.815317,318.241672,535.8219058,419.2629566,242.3084116,318.5888407,810.4991712,405.1791505,366.2623198,591.5759187,724.8358879,469.8337465,529.4121005,517.511245
ENSMUSG00000050122,37.64329354,29.31922618,56.49101287,10.58343943,31.12112503,7.995722756,3.634113329,11.88454377,22.91343676,8.780376054,41.24398495,9.752719612,38.71286692,27.76928757,21.21641487,1.191492283,2.276494623,4.753798447,4.763347948,3.015799796
ENSMUSG00000026113,364.5455796,294.2781591,160.485832,377.9799796,269.2653862,244.9598699,293.1518086,146.5760398,355.1582698,173.4124271,219.9679197,256.8216165,535.3907127,244.8746268,157.4481314,250.2133795,274.0899526,244.82062,238.1673974,132.695191
ENSMUSG00000026112,1212.510297,1126.075465,1253.073376,1011.474425,1243.491909,1203.719717,1122.941019,1780.040556,1380.975208,848.4038362,1154.831578,853.3629661,1491.680893,947.9424984,1235.018676,1384.514033,1298.512533,1128.234831,1108.499115,1434.314383
ENSMUSG00000026111,780.6030345,1056.57804,950.0761256,678.8520433,435.6957505,596.7716712,414.2889195,499.1508383,516.4336131,196.4609142,312.7668858,757.4612232,434.9019943,817.931743,366.2623198,314.5539628,283.65123,364.4578809,381.0678359,364.3086154
ENSMUSG00000026110,14.85919482,18.46025352,24.39384647,18.14303902,10.82473914,55.97005929,132.039451,14.5255535,17.62572058,69.14546142,53.27348056,14.62907942,119.4333128,21.45808585,42.43282974,117.957736,168.4606021,15.84599482,63.28447988,182.7574676
ENSMUSG00000026090,2.971838964,21.71794532,12.83886656,4.535759755,8.118554357,19.62586495,24.22742219,6.602524316,4.406430146,20.85339313,6.873997491,6.501813075,52.71539325,6.311201721,17.86645463,3.57447685,4.097690321,17.4305943,2.041434835,9.047399388
ENSMUSG00000060771,40.61513251,38.00640431,29.52939309,21.16687886,18.9432935,21.07963272,38.76387551,13.20504863,40.53915734,17.56075211,22.34049185,16.25453269,61.77585146,18.93360516,18.98310804,30.38305322,45.52989245,17.4305943,46.27252293,36.79275751
ENSMUSG00000037216,169.3948209,124.8781856,145.0791922,142.1204723,135.3092393,88.6798342,92.06420434,128.0889717,123.3800441,73.53564945,54.99197993,104.0290092,101.3123964,92.14354512,88.21561971,77.44699841,94.7021763,118.0526614,70.76974095,94.09295364
ENSMUSG00000026088,150.5731742,199.8050969,232.3834848,175.3827105,152.8994404,88.6798342,201.0876042,157.1400787,124.2613301,143.7786579,300.7373902,385.2324247,104.6071085,294.1020002,215.5141089,284.7666557,206.7057117,155.2907493,178.9657872,120.6319918
ENSMUSG00000026087,1025.284443,1217.290835,1217.12455,1146.035298,1458.633599,798.8453917,769.2206547,1517.260088,815.189577,1232.545289,1117.024592,1415.769797,1001.592472,1538.670979,1154.61963,813.1934833,545.4481116,892.1295085,766.8990197,814.8691049
ENSMUSG00000058407,838.0585878,1025.087019,831.9585532,925.29499,663.0152725,689.8128087,1270.728294,891.3407827,1030.223368,701.3325373,776.7617165,905.3774707,551.8642731,869.6835971,638.7257529,1082.470739,989.364563,957.890387,956.071981,873.3756209
ENSMUSG00000026083,703.3352214,478.8806943,401.8565234,2733.551212,2960.566155,854.0885671,1153.225296,579.701635,1180.041993,3013.86408,6978.825953,1718.104105,2530.338876,1687.61534,5663.666116,1370.811872,1520.698408,2041.756433,1309.240207,1370.379427
ENSMUSG00000026082,134.7233664,163.9704872,260.6289912,122.4655134,98.77574467,200.6199528,266.5016441,301.0751088,140.1244786,316.0935379,118.5764567,209.6834717,150.7330776,223.4165409,111.6653414,486.7245977,351.0354708,514.202532,196.6582224,201.4554264
ENSMUSG00000037138,4.95306494,8.687178128,11.55497991,7.559599592,9.471646749,9.44949053,3.634113329,6.602524316,7.050288234,30.73131619,39.52548557,9.752719612,39.53654494,18.93360516,17.86645463,6.553207558,17.75665806,7.13069767,10.20717417,25.33271829
ENSMUSG00000026078,528.9873356,485.3960779,432.6698032,630.470606,462.7575983,444.1260549,617.799266,604.7912274,628.3569388,428.0433326,345.4183739,486.0105273,981.0005212,512.4695797,489.0941954,575.4907728,498.5523224,522.9178291,641.6910165,792.5521864
ENSMUSG00000026077,21.79348573,13.03076719,2.567773312,16.6311191,5.412369571,12.35702608,13.32508221,1.320504863,13.21929044,10.97547007,3.436998746,0,9.060458215,0,6.699920485,17.87238425,14.56956559,50.70718343,25.85817458,5.428439633
ENSMUSG00000073702,4240.814201,5833.440113,6430.988261,6182.240546,7941.299253,4753.82062,4473.593508,7367.096632,4652.308948,8344.649892,9754.20244,12184.3977,5573.829158,10135.78996,8419.566742,4429.968309,3948.807573,5272.754777,4270.001196,6194.452781
ENSMUSG00000003134,295.2026704,226.9525286,129.6725523,290.2886243,155.6056252,341.6354268,233.7946242,97.71735988,419.4921499,172.3148801,264.6489034,151.167154,290.7583409,204.4829357,432.1448713,373.5328308,212.1692988,221.8439275,189.1729614,209.2965058
ENSMUSG00000003135,363.5549666,349.6589196,261.9128779,426.361417,281.4432177,303.8374647,271.3471286,130.7299815,287.2992455,209.6314783,341.9813752,380.3560649,373.1261428,377.4098629,259.0635921,246.0431565,251.7803053,358.119483,237.4869191,349.8327763
ENSMUSG00000085894,18.82164677,11.94486993,14.12275322,33.2622382,35.18040221,6.541954982,20.59330887,6.602524316,9.694146321,26.34112816,48.11798244,65.01813075,9.884136234,68.16097858,50.24940363,18.46813039,7.284782793,10.29989663,10.20717417,12.66635914
ENSMUSG00000048234,3271.004086,3318.502045,1886.029498,2033.53229,1393.685165,1767.054729,1866.72288,2279.191394,1769.622347,867.0621353,328.2333802,744.4575971,405.2495856,854.536713,758.2076682,815.5764679,774.4634706,1109.219638,1096.930985,1927.09607
ENSMUSG00000026074,431.9072627,444.1319818,188.7313385,468.6951747,227.319522,1300.395274,719.5544392,389.5489347,476.7757418,755.1123406,381.5068608,214.5598315,682.0054002,140.1086782,426.5616042,1163.492215,1486.09569,469.0414467,638.2886251,3571.913278
ENSMUSG00000026073,11.88735586,0,8.987206594,28.72647845,0,43.61303321,21.80467997,3.96151459,7.050288234,2.195094013,1.718499373,6.501813075,229.8061674,5.048961376,6.699920485,40.51073763,76.49021932,1.584599482,12.24860901,180.3448278
ENSMUSG00000026072,1909.901841,1722.233064,902.5723193,11427.09074,836.2110987,1619.4973,2121.110813,627.23981,2045.464874,232.6799654,575.6972899,9647.06515,2830.981353,7481.29852,1774.362275,606.4695722,1633.157242,286.0202065,574.3236669,1811.892517
ENSMUSG00000103560,0,2.171794532,10.27109325,12.09535935,0,18.89898106,16.95919554,3.96151459,8.812860292,1.097547007,0,13.00362615,6.589424156,18.93360516,10.04988073,15.48939968,23.22024515,13.4690956,6.804782783,7.237919511
ENSMUSG00000070942,9.906129879,9.773075394,8.987206594,6.047679673,12.17783153,18.17209717,14.53645332,7.923029179,6.169002204,7.682829047,8.592496864,3.250906537,46.94964711,11.3601631,14.51649438,20.25536882,39.61100643,2.376899223,21.77530491,86.25187417
ENSMUSG00000026068,0.990612988,5.42948633,8.987206594,1.511919918,1.353092393,9.44949053,3.634113329,3.96151459,4.406430146,4.390188027,5.155498118,6.501813075,5.765746137,3.786721032,7.816573899,22.04260724,41.88750106,0.792299741,10.88765245,21.11059857
ENSMUSG00000026062,0.990612988,1.085897266,0,1.511919918,2.706184786,39.97861378,48.45484439,1.320504863,0,24.14603415,0,0,117.7859568,1.262240344,3.349960242,0,6.829483868,0,1.360956557,2.412639837
ENSMUSG00000041945,18.82164677,18.46025352,14.12275322,13.60727927,2.706184786,16.7183294,25.4387933,9.243534043,22.91343676,1.097547007,1.718499373,0,1.647356039,1.262240344,0,23.82984567,28.22853332,7.922997411,27.21913113,10.25371931
ENSMUSG00000060679,548.7995953,588.5563182,472.4702895,521.6123718,480.3477994,356.1731046,426.4026306,484.6252848,467.0815955,458.7746488,421.0323463,510.3923264,520.5645083,518.7807814,642.0757131,301.4475477,255.4226967,427.0495605,293.9666162,257.5493026
ENSMUSG00000070939,749.8940319,468.0217216,464.7669696,524.6362117,642.7188866,558.973709,362.1999618,508.3943724,578.1236352,373.1659823,374.6328633,331.5924668,554.3353071,368.5741805,486.8608885,480.7671363,482.1615611,447.6493537,504.2344042,543.4471232
ENSMUSG00000010290,216.9442444,237.8115013,228.5318248,152.7039118,131.2499621,180.9940878,172.0146976,225.8063316,164.8004875,119.6326237,134.0429511,172.2980465,294.053053,130.0107554,102.7321141,301.4475477,232.6577504,190.9442376,190.5339179,152.5994697
ENSMUSG00000008136,15.84980781,16.28845899,2.567773312,0,5.412369571,29.07535548,27.86153552,10.56403891,4.406430146,23.04848714,3.436998746,14.62907942,324.5291397,7.573442065,7.816573899,67.31931401,50.53818062,4.753798447,21.09482663,146.5678701
ENSMUSG00000094497,7.924903904,7.601280862,3.851659969,6.047679673,17.59020111,10.17637442,30.28427774,9.243534043,16.74443455,21.95094013,3.436998746,0,3.294712078,5.048961376,3.349960242,22.04260724,17.75665806,11.88449612,20.41434835,8.444239429
ENSMUSG00000066877,56.46494031,39.09230158,59.05878619,96.76287478,43.29895657,231.8759599,101.7551732,42.25615562,121.617472,82.3160255,106.5469611,37.38542518,157.3225017,47.96513308,100.4988073,228.1707722,217.6328859,73.68387592,162.6343085,236.438704
ENSMUSG00000057363,197.1319846,255.1858575,278.6034044,140.6085524,158.31181,350.3580335,321.0133441,353.8953034,284.6553874,134.9982818,142.6354479,131.6617148,215.8036411,174.1891675,170.8479724,421.1925221,356.4990579,228.1823254,551.8678837,490.9722068
ENSMUSG00000041763,606.2551486,436.5307009,405.7081834,1003.914826,564.2395278,531.3521213,776.4888813,554.6120426,638.9323712,453.2869138,659.9037591,1011.031933,607.8743784,754.8197258,598.52623,757.7890922,849.1324943,877.8681132,786.6328897,1060.355208
ENSMUSG00000091844,0,2.171794532,5.135546625,3.023839837,0,4.361303321,3.634113329,21.12807781,2.643858088,24.14603415,0,3.250906537,2.471034059,5.048961376,6.699920485,29.78730708,20.94375053,3.961498706,6.804782783,3.015799796
ENSMUSG00000026049,133.7327534,166.1422817,193.8668851,104.3224744,66.30152725,193.3511139,256.8106753,278.6265261,145.4121948,115.2424357,94.5174655,243.8179903,66.71791958,219.6298199,106.0820743,125.1066897,176.2006838,179.8520412,172.1610044,118.822512
ENSMUSG00000026047,151.5637872,184.6025352,134.8080989,117.9297536,115.0128534,283.4847159,192.6080064,80.55079666,257.3355205,76.82829047,99.67296362,193.428939,93.07561621,169.1402061,83.74900606,178.7238425,156.62283,105.3758656,276.9546593,156.2184294
ENSMUSG00000041684,248.64386,332.2845634,437.8053498,169.3350309,163.7241795,252.9555926,434.8822284,99.03786474,291.7056757,84.51111952,182.1609335,281.2034155,107.9018206,282.7418371,127.2984892,134.0428819,230.8365547,132.3140568,202.7825269,88.664514
ENSMUSG00000026048,165.432369,159.6268981,172.0408119,263.0740658,200.2576741,216.6113983,434.8822284,256.1779435,268.7922389,568.5293495,479.461325,336.4688266,266.8716783,305.4621633,412.0451098,763.1508074,356.9543568,750.3078548,255.8598326,294.3420601
ENSMUSG00000056870,4.95306494,11.94486993,15.40663987,4.535759755,0,4.361303321,12.1137111,3.96151459,7.931574263,21.95094013,8.592496864,17.87998596,71.6599877,11.3601631,7.816573899,8.340445983,17.30135913,3.961498706,2.721913113,24.12639837
ENSMUSG00000026043,272.4185717,211.7499669,319.6877774,270.6336654,545.2962343,4666.594554,932.7557545,221.844817,503.2143227,1386.201869,3519.486715,933.0101762,2106.968374,382.4588243,1370.133739,4515.755754,9780.731497,695.6391727,4842.963907,10669.29652
ENSMUSG00000026042,31.69961561,27.14743165,46.21991962,55.94103698,44.65204896,422.3195383,87.2187199,35.65363131,48.47073161,121.8277177,101.391463,34.13451864,350.0631583,31.5560086,89.33227313,476.0011672,991.1857587,64.96857877,408.9674453,1863.161114
ENSMUSG00000025995,286.2871535,268.2166247,193.8668851,257.0263861,231.3787992,240.5985666,718.3430681,351.2542936,391.290997,343.5322131,211.3754228,331.5924668,177.0907742,349.6405753,183.1311599,514.1289202,496.7311267,456.3646509,481.7786211,498.2101263
ENSMUSG00000084817,26.74655067,35.83460978,24.39384647,49.89335731,48.71132614,34.16354268,58.14581327,29.05110699,39.65787131,63.65772639,180.4424341,40.63633172,30.47608672,58.06305583,104.9654209,42.8937222,28.68383225,43.57648576,94.58648069,47.04647682
ENSMUSG00000025993,3512.713655,3665.98917,4125.127827,737.8169202,2182.53803,2855.926792,2174.411142,2424.446929,2424.417866,993.2800411,2156.716713,1734.358638,546.0985269,1567.702507,2166.307623,1687.153073,2459.069491,1987.88005,3575.232874,3298.681817
ENSMUSG00000025986,74.2959741,76.01280862,24.39384647,117.9297536,51.41751093,84.31853088,99.332431,87.15332097,62.57130807,29.63376918,41.24398495,55.26541113,96.37032828,73.20993996,66.99920485,247.2346488,280.0088386,60.21478033,162.6343085,261.1682623
ENSMUSG00000045954,435.8697147,509.2858177,341.5138506,143.6323922,277.3839405,329.2784008,191.3966353,594.2271885,237.0659419,608.0410417,367.7588658,468.1305414,1022.184422,267.594953,218.8640692,123.3194513,204.884516,86.36067178,85.05978479,471.6710881
ENSMUSG00000026107,619.1331175,425.6717283,383.8821102,344.7177414,254.3813698,502.2767659,1372.483467,3725.144219,457.3874492,861.5744003,433.0618419,854.9884193,308.0555793,917.6487302,415.39507,2929.879525,2118.050597,879.4527127,1635.189303,1647.833009
ENSMUSG00000099413,65.3804572,27.14743165,12.83886656,3.023839837,10.82473914,7.995722756,3.634113329,66.02524316,7.050288234,24.14603415,25.77749059,11.37817288,12.35517029,18.93360516,32.38294901,7.1489537,6.829483868,28.52279068,3.402391392,12.66635914
ENSMUSG00000018417,3190.764434,2602.895747,1310.848276,1451.443122,2108.117948,1565.707892,1973.323538,1633.464516,3719.027043,1070.108332,1684.129385,1685.59504,1177.859568,2130.661701,1022.854527,883.4915281,1125.498941,1892.804082,1676.698478,674.9359944
ENSMUSG00000109599,8.915516891,8.687178128,20.5421865,7.559599592,12.17783153,2.907535548,14.53645332,3.96151459,1.762572058,7.682829047,10.31099624,19.50543922,4.942068117,18.93360516,6.699920485,4.170222992,10.01657634,16.63829456,2.721913113,12.06319918
ENSMUSG00000026104,341.7614808,279.0755974,478.8897228,485.3262938,432.9895657,412.1431639,731.6681503,367.100352,539.3470499,1058.035314,917.6786651,1006.155573,501.6199139,843.1765499,626.4425653,3007.326523,797.2284169,476.1721444,1134.35729,469.2584483
ENSMUSG00000026103,113.9204936,121.6204938,118.1175724,139.0966325,97.42265228,404.874325,422.7685173,327.4852061,201.8145007,240.3627945,192.4719297,209.6834717,342.6500561,159.0422834,150.7482109,565.3630884,796.317819,173.5136433,406.2455322,637.5400769
ENSMUSG00000002881,1398.745539,1318.279281,1369.907062,1595.075514,1131.18524,1250.240285,1056.315608,1463.119388,1352.774055,785.8436568,2058.762249,1196.333606,765.1968801,1136.01631,1708.479724,1208.768921,1016.682498,1483.185115,1364.358948,920.4220978
ENSMUSG00000043015,16.84042079,13.03076719,5.135546625,12.09535935,27.06184786,12.35702608,14.53645332,6.602524316,15.86314853,28.53622217,20.62199247,32.50906537,16.47356039,17.67136482,16.74980121,23.82984567,31.41562579,19.01519379,24.49721802,27.74535812
ENSMUSG00000041439,196.1413716,149.8538227,178.4602452,198.0615093,163.7241795,460.8443843,276.192613,128.0889717,346.3454095,211.8265723,140.9169486,87.77447651,305.5845452,65.63649789,267.9968194,390.8094689,463.0390063,306.6199998,519.2049264,430.0530509
ENSMUSG00000026102,217.9348573,206.3204805,270.9000845,258.538306,317.9767123,184.6285073,191.3966353,80.55079666,193.0016404,172.3148801,708.0217416,500.6396068,231.4535235,388.770026,462.2945134,226.3835338,171.1923956,204.4133332,162.6343085,171.9005884
ENSMUSG00000041426,1732.582116,1986.106099,2448.371853,911.6877108,1461.339784,935.4995625,1015.12899,2696.470931,1403.007358,566.3342555,1058.595614,2469.063515,1016.418676,1979.19286,759.3243216,308.5965014,245.4061203,786.7536429,579.7674931,317.8652985
ENSMUSG00000026098,82.220878,107.5038293,132.2403256,48.38143739,96.06955989,46.52056876,121.137111,43.57666049,60.80873601,15.36565809,77.33247177,73.14539709,32.94712078,71.94769961,62.53259119,28.5958148,40.97690321,75.26847541,52.39682743,31.36431788
ENSMUSG00000026097,381.3860004,532.0896603,778.0353137,198.0615093,243.5566307,266.0395026,339.1839107,775.1363547,205.3396448,122.9252648,269.8044015,547.7777515,124.3753809,440.5218801,214.3974555,188.2557808,188.0384558,179.0597415,159.9123954,206.883866
ENSMUSG00000026096,286.2871535,394.1807076,364.6238104,237.3714272,253.0282774,174.4521329,294.3631797,306.3571283,259.9793786,182.1928031,161.538941,290.9561351,241.3376597,284.0040774,196.5310009,101.8725902,102.442258,191.7365374,146.9833081,110.9814325
ENSMUSG00000026095,147.6013352,165.0563844,201.570205,192.0138296,328.8014514,122.8433769,115.0802554,217.8833024,101.3478934,216.2167603,242.3084116,247.0688968,303.9371892,246.1368671,334.9960242,74.46826771,100.1657634,167.1752454,95.94743724,123.6477916
ENSMUSG00000026094,147.6013352,179.1730489,172.0408119,99.78671461,64.94843485,372.891434,210.7785731,384.2669152,155.9876272,176.7050681,204.5014254,125.1599017,144.1436534,121.175073,160.7980916,330.6391086,500.3735181,100.6220671,318.4638343,777.4731874
ENSMUSG00000042807,46.55881043,60.8102469,47.50380628,36.28607804,52.77060332,108.3056991,54.51169994,72.62776748,48.47073161,155.851675,30.93298871,56.8908644,47.77332513,58.06305583,44.66613656,119.1492283,146.1509548,11.88449612,59.20161021,463.2268487
ENSMUSG00000041303,232.7940522,230.2102204,220.8285049,181.4303902,143.4277936,209.3425594,321.0133441,114.8839231,288.1805315,127.3154528,245.7454103,364.1015322,156.4988237,299.1509616,150.7482109,235.9154721,263.1627784,232.9361239,248.3745716,250.3113831
ENSMUSG00000073678,157.5074651,81.44229495,125.8208923,192.0138296,156.9587176,125.7509124,89.64146212,120.1659426,141.8870507,53.77980333,221.6864191,232.4398174,119.4333128,196.9094937,186.4811202,100.0853518,143.8744602,91.90676997,93.22552413,82.02975445
ENSMUSG00000052331,50.52126238,55.38076057,47.50380628,34.77415812,69.00771203,104.6712797,71.47089547,40.93565076,58.16487793,60.36508537,161.538941,65.01813075,101.3123964,82.04562237,92.68223337,152.5110123,197.5997332,39.61498706,126.5689598,251.517703
